@relation 'clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12'

@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.526316,0.27027,0.289157,0.209091,0.519007,0.387097,6
0.298246,0.378378,0.204819,0.472727,0.208689,0.790323,8
0.77193,0.594595,0.46988,0.472727,0.806051,0.209677,6
0.280702,0.486486,0.26506,0.345455,0.806051,0.483871,6
0.421053,0.432432,0.349398,0.127273,0.511249,0.564516,3
0.350877,0.364865,0.542169,0.254545,0.332816,0.709677,5
0.578947,0.324324,0.46988,0.2,0.860357,0.290323,6
0.578947,0.324324,0.46988,0.2,0.860357,0.290323,6
0.350877,0.391892,0.518072,0.290909,0.449185,0.403226,7
0.912281,0.27027,0.73494,0.172727,0.775019,0.177419,5
0.210526,0.337838,0.349398,0.290909,0.387122,0.33871,5
0.666667,0.189189,0.39759,0.227273,0.464701,0.419355,7
0.333333,0.364865,0.445783,0.272727,0.410396,0.403226,7
0.350877,0.391892,0.518072,0.290909,0.449185,0.403226,7
0.578947,0.324324,0.46988,0.2,0.860357,0.290323,6
0.263158,0.418919,0.156627,0.081818,0.162141,0.790323,7
0.22807,0.364865,0.566265,0.218182,0.65865,0.241935,5
0.508772,0.432432,0.53012,0.263636,0.410396,0.290323,6
0.614035,0.472973,0.60241,0.736364,0.775019,0.080645,5
0.22807,0.364865,0.566265,0.218182,0.65865,0.241935,5
0.298246,0.391892,0.457831,0.345455,0.860357,0.209677,5
0.298246,0.256757,0.457831,0.436364,0.790535,0.241935,5
0.421053,0.283784,0.421687,0.118182,0.472459,0.225806,6
0.54386,0.837838,0.457831,0.581818,0.813809,0.112903,5
0.22807,0.783784,0.86747,0.290909,0.705198,0.145161,5
0.105263,0.432432,0.361446,0.472727,0.65865,0.225806,6
0.421053,0.283784,0.421687,0.118182,0.472459,0.225806,6
0.54386,0.837838,0.457831,0.581818,0.813809,0.112903,5
0.368421,0.716216,0.457831,0.518182,0.937936,0.258065,5
0.508772,0.945946,0.361446,0.172727,0.868115,0.209677,6
0.526316,0.459459,0.325301,0.290909,0.511249,0.322581,5
0.280702,0.391892,0.168675,0.154545,0.224205,0.725806,6
0.157895,0.418919,0.301205,0.290909,0.565555,0.258065,7
0.140351,0.297297,0.253012,0.254545,0.519007,0.225806,6
0.280702,0.689189,0.240964,0.481818,0.728472,0.241935,5
0.350877,0.486486,0.228916,0.363636,0.169899,0.709677,7
0.245614,0.378378,0.337349,0.245455,0.43367,0.403226,6
0.824561,0.175676,0.771084,0.172727,0.534523,0.193548,6
0.245614,0.445946,0.385542,0.590909,0.441427,0.387097,6
0.684211,0.459459,0.409639,0.263636,0.720714,0.193548,5
0.491228,0.554054,0.457831,0.390909,0.35609,0.419355,6
0.298246,0.324324,0.421687,0.354545,0.782777,0.241935,5
0.684211,0.459459,0.409639,0.263636,0.720714,0.193548,5
0.175439,0.513514,0.228916,0.309091,0.456943,0.274194,6
0.140351,0.5,0.192771,0.372727,0.441427,0.274194,6
0.45614,0.378378,0.313253,0.272727,0.348332,0.435484,6
0.368421,0.391892,0.433735,0.463636,0.503491,0.403226,6
0.315789,0.418919,0.457831,0.454545,0.705198,0.145161,6
0.350877,0.486486,0.313253,0.054545,0.216447,0.66129,6
0.263158,0.527027,0.277108,0.090909,0.208689,0.758065,7
0.192982,0.351351,0.361446,0.363636,0.689682,0.306452,6
0.192982,0.378378,0.156627,0.236364,0.27851,0.548387,6
0.210526,0.513514,0.373494,0.227273,0.534523,0.435484,6
0.631579,0.175676,0.192771,0.236364,0.325058,0.725806,6
0.561404,0.837838,0.385542,0.618182,0.813809,0.096774,4
0.263158,0.432432,0.204819,0.372727,0.255237,0.725806,6
0.447368,0.459459,0.373494,0.1,0.379364,0.322581,5
0.561404,0.837838,0.385542,0.618182,0.813809,0.096774,4
0.350877,0.72973,0.433735,0.472727,0.92242,0.241935,6
0.192982,0.783784,0.349398,0.445455,0.806051,0.258065,6
0.385965,0.405405,0.349398,0.054545,0.511249,0.306452,6
0.385965,0.391892,0.337349,0.054545,0.511249,0.306452,5
0.175439,0.418919,0.53012,0.4,0.844841,0.145161,6
0.175439,0.418919,0.53012,0.4,0.844841,0.145161,6
0.754386,0.351351,0.975904,0.045455,0.565555,0.129032,5
0.280702,0.364865,0.46988,0.345455,0.519007,0.322581,7
0.947368,0.378378,0.361446,0.481818,0.27851,0.645161,6
0.280702,0.364865,0.46988,0.345455,0.519007,0.322581,7
0.333333,0.162162,0.385542,0.545455,0.387122,0.322581,6
0.45614,0.472973,0.39759,0.054545,0.286268,0.66129,6
0.315789,0.486486,0.373494,0.263636,0.464701,0.483871,6
0.491228,0.445946,0.192771,0.227273,0.340574,0.516129,6
0.350877,0.432432,0.325301,0.290909,0.627618,0.370968,7
0.403509,0.351351,0.506024,0.236364,0.425912,0.387097,6
0.175439,0.5,0.554217,0.409091,0.487975,0.177419,5
0.122807,0.567568,0.433735,0.427273,0.379364,0.387097,6
0.087719,0.378378,0.493976,0.163636,0.363848,0.451613,6
0.45614,0.459459,0.46988,0.045455,0.550039,0.596774,5
0.192982,0.351351,0.361446,0.054545,0.550039,0.290323,5
0.192982,0.351351,0.361446,0.054545,0.550039,0.290323,5
0.298246,0.540541,0.349398,0.181818,0.231963,0.548387,6
0.491228,0.432432,0.289157,0.181818,0.208689,0.516129,6
0.473684,0.5,0.349398,0.036364,0.239721,0.548387,5
0.403509,0.621622,0.373494,0.009091,0.270753,0.725806,4
0.350877,0.297297,0.301205,0.272727,0.208689,0.741935,6
0.491228,0.027027,0.26506,0.2,0.193173,0.677419,6
0.192982,0.635135,0.253012,0.154545,0.39488,0.516129,6
0.035088,0.472973,0.46988,0.263636,0.588829,0.274194,6
0.298246,0.486486,0.698795,0.463636,0.813809,0.16129,6
0.298246,0.486486,0.698795,0.463636,0.813809,0.16129,6
0.298246,0.486486,0.698795,0.463636,0.813809,0.16129,6
0.464912,0.689189,0.457831,0.472727,0.899147,0.177419,5
0.464912,0.689189,0.457831,0.472727,0.899147,0.177419,5
0.298246,0.486486,0.698795,0.463636,0.813809,0.16129,6
0.280702,0.405405,0.433735,0.181818,0.379364,0.387097,5
0.298246,0.324324,0.53012,0.354545,0.650892,0.241935,6
0.403509,0.418919,0.373494,0.072727,0.635376,0.548387,4
0.666667,0.878378,0.493976,0.672727,0.813809,0.112903,5
0.473684,0.472973,0.433735,0.109091,0.379364,0.306452,6
0.280702,0.554054,0.325301,0.245455,0.627618,0.306452,6
0.350877,0.22973,0.457831,0.427273,0.868115,0.16129,6
0.140351,0.297297,0.373494,0.354545,0.480217,0.322581,6
0.315789,0.324324,0.361446,0.327273,0.674166,0.274194,6
0.245614,0.567568,0.518072,0.072727,0.39488,0.612903,6
0.175439,0.418919,0.421687,0.254545,0.441427,0.354839,7
0.666667,0.878378,0.493976,0.672727,0.813809,0.112903,5
0.385965,0.689189,0.493976,0.345455,0.813809,0.258065,7
0.298246,0.459459,0.204819,0.263636,0.348332,0.532258,7
0.350877,0.459459,0.228916,0.272727,0.231963,0.66129,7
0.385965,0.689189,0.493976,0.345455,0.813809,0.258065,7
0.350877,0.459459,0.228916,0.272727,0.231963,0.66129,7
0.298246,0.459459,0.204819,0.263636,0.348332,0.532258,7
0.473684,0.959459,0.445783,0.181818,0.860357,0.225806,5
0.578947,0.324324,0.481928,0.127273,0.456943,0.387097,6
0.22807,0.324324,0.421687,0.463636,0.759503,0.241935,5
0.45614,0.594595,0.457831,0.445455,0.301784,0.693548,6
0.22807,0.567568,0.481928,0.263636,0.635376,0.306452,7
0.508772,0.135135,0.578313,0.336364,0.410396,0.33871,5
0.45614,0.364865,0.650602,0.336364,0.759503,0.193548,6
0.385965,0.297297,0.445783,0.127273,0.441427,0.387097,7
0.754386,0.405405,0.686747,0.327273,0.573313,0.177419,5
0.245614,0.513514,0.60241,0.236364,0.743988,0.322581,6
0.473684,0.459459,0.506024,0.036364,0.565555,0.564516,6
0.315789,0.675676,0.46988,0.518182,0.441427,0.290323,5
0.315789,0.689189,0.493976,0.536364,0.449185,0.290323,6
0.350877,0.364865,0.373494,0.381818,0.596587,0.225806,6
0.578947,0.891892,0.506024,0.681818,0.813809,0.112903,5
0.350877,0.391892,0.349398,0.218182,0.3173,0.580645,7
0.45614,0.72973,0.457831,0.381818,0.899147,0.129032,5
0.210526,0.459459,0.277108,0.427273,0.224205,0.758065,7
0.210526,0.445946,0.313253,0.336364,0.301784,0.596774,7
0.245614,0.405405,0.457831,0.409091,0.480217,0.354839,6
0.263158,0.391892,0.457831,0.409091,0.480217,0.354839,6
0.245614,0.445946,0.289157,0.418182,0.216447,0.758065,7
0.350877,0.391892,0.349398,0.218182,0.3173,0.580645,7
0.526316,0.351351,0.301205,0.363636,0.3173,0.693548,7
0.578947,0.891892,0.506024,0.681818,0.813809,0.112903,5
0.175439,0.297297,0.39759,0.209091,0.534523,0.225806,5
0.385965,0.297297,0.566265,0.381818,0.588829,0.33871,6
0.280702,0.297297,0.39759,0.218182,0.643134,0.274194,6
0.298246,0.405405,0.445783,0.272727,0.456943,0.33871,7
0.280702,0.297297,0.39759,0.218182,0.643134,0.274194,6
0.315789,0.405405,0.481928,0.327273,0.712956,0.145161,6
0.421053,0.337838,0.301205,0.318182,0.379364,0.451613,7
0.350877,0.364865,0.325301,0.363636,0.425912,0.451613,7
0.263158,0.445946,0.373494,0.209091,0.612102,0.241935,6
0.403509,0.675676,0.60241,0.036364,0.868115,0.177419,5
0.210526,0.5,0.337349,0.418182,0.379364,0.467742,6
0.578947,0.445946,0.409639,0.236364,0.751746,0.225806,5
0.649123,0.094595,0.253012,0.072727,0.262995,0.451613,5
0.692982,0.081081,0.253012,0.063636,0.255237,0.451613,5
0.333333,0.513514,0.506024,0.045455,0.425912,0.403226,7
0.578947,0.445946,0.409639,0.236364,0.751746,0.225806,5
0.368421,0.5,0.301205,0.218182,0.441427,0.451613,6
0.333333,0.391892,0.325301,0.263636,0.604344,0.403226,8
0.192982,0.540541,0.325301,0.109091,0.294026,0.564516,7
0.280702,0.540541,0.433735,0.263636,0.332816,0.451613,6
0.649123,0.094595,0.253012,0.072727,0.262995,0.451613,5
0.692982,0.081081,0.253012,0.063636,0.255237,0.451613,5
0.315789,0.662162,0.518072,0.290909,0.410396,0.290323,6
0.315789,0.662162,0.518072,0.290909,0.410396,0.290323,6
0.298246,0.391892,0.481928,0.327273,0.728472,0.258065,5
0.298246,0.391892,0.481928,0.327273,0.728472,0.258065,5
0.350877,0.337838,0.421687,0.418182,0.945694,0.241935,5
0.508772,0.472973,0.626506,0.090909,0.728472,0.435484,6
0.491228,0.378378,0.337349,0.245455,0.286268,0.709677,8
0.280702,0.540541,0.277108,0.063636,0.379364,0.5,6
0.263158,0.918919,0.457831,0.318182,0.829325,0.129032,5
0.22807,0.918919,0.433735,0.327273,0.829325,0.112903,5
0.22807,0.918919,0.433735,0.327273,0.829325,0.112903,5
0.263158,0.918919,0.457831,0.318182,0.829325,0.129032,5
0.421053,0.445946,0.337349,0.145455,0.3173,0.596774,7
0.315789,0.364865,0.506024,0.454545,0.441427,0.467742,6
0.280702,0.364865,0.506024,0.454545,0.441427,0.451613,6
0.192982,0.405405,0.578313,0.281818,0.456943,0.258065,6
0.666667,0.554054,0.903614,0.518182,0.945694,0.16129,5
0.315789,0.581081,0.891566,0.436364,0.728472,0.16129,5
0.421053,0.162162,0.409639,0.181818,0.511249,0.387097,6
0.280702,0.459459,0.433735,0.009091,0.325058,0.548387,5
0.491228,0.081081,0.686747,0.227273,0.487975,0.209677,5
0.280702,0.391892,0.361446,0.427273,0.627618,0.483871,8
0.421053,0.324324,0.46988,0.263636,0.666408,0.225806,6
0.421053,0.324324,0.46988,0.263636,0.666408,0.225806,6
0.403509,0.445946,0.325301,0.190909,0.348332,0.403226,6
0.263158,0.567568,0.493976,0.3,0.992242,0.129032,5
0.263158,0.567568,0.493976,0.3,0.992242,0.129032,5
0.280702,0.445946,0.373494,0.127273,0.503491,0.435484,6
0.368421,0.27027,0.433735,0.390909,0.782777,0.241935,5
0.157895,0.378378,0.289157,0.4,0.480217,0.467742,6
0.105263,0.337838,0.216867,0.290909,0.487975,0.451613,6
0.157895,0.378378,0.337349,0.336364,0.464701,0.451613,7
0.350877,0.337838,0.53012,0.209091,0.813809,0.193548,5
0.473684,0.189189,0.445783,0.418182,0.511249,0.370968,5
0.447368,0.189189,0.445783,0.427273,0.511249,0.370968,5
0.27193,0.391892,0.457831,0.281818,0.301784,0.483871,7
0.350877,0.337838,0.542169,0.290909,0.837083,0.16129,4
0.22807,0.445946,0.445783,0.6,0.775019,0.387097,6
0.280702,0.378378,0.493976,0.290909,0.759503,0.241935,5
0.280702,0.391892,0.506024,0.272727,0.751746,0.241935,5
0.315789,0.337838,0.590361,0.381818,0.69744,0.16129,5
0.438596,0.972973,0.626506,0.045455,0.456943,0.241935,4
0.04386,0.459459,0.493976,0.5,0.790535,0.16129,6
0.421053,0.162162,0.385542,0.290909,0.565555,0.322581,5
0.315789,0.459459,0.698795,0.3,0.891389,0.177419,7
0.315789,0.459459,0.698795,0.3,0.891389,0.177419,7
0.315789,0.459459,0.698795,0.3,0.891389,0.177419,7
0.315789,0.459459,0.698795,0.3,0.891389,0.177419,7
0.280702,0.351351,0.53012,0.290909,0.782777,0.241935,6
0.22807,0.5,0.46988,0.618182,0.35609,0.548387,7
0.333333,0.472973,0.253012,0.254545,0.379364,0.677419,6
0.333333,0.472973,0.228916,0.227273,0.472459,0.532258,6
0.45614,0.283784,0.493976,0.109091,0.503491,0.354839,5
0.333333,0.337838,0.518072,0.354545,0.340574,0.532258,5
0.350877,0.351351,0.481928,0.090909,0.487975,0.225806,5
0.298246,0.459459,0.277108,0.409091,0.627618,0.677419,7
0.350877,0.351351,0.481928,0.090909,0.487975,0.225806,5
0.157895,0.513514,0.518072,0.427273,0.674166,0.258065,6
0.350877,0.297297,0.566265,0.2,0.565555,0.241935,5
0.245614,0.5,0.325301,0.327273,0.286268,0.725806,6
0.157895,0.513514,0.518072,0.427273,0.674166,0.258065,6
0.105263,0.337838,0.457831,0.318182,0.418154,0.322581,6
0.280702,0.675676,0.457831,0.527273,0.73623,0.209677,5
0.596491,0.351351,0.590361,0.290909,0.782777,0.209677,6
0.350877,0.486486,0.349398,0.181818,0.3173,0.580645,6
0.421053,0.459459,0.361446,0.4,0.612102,0.725806,8
0.403509,0.405405,0.349398,0.145455,0.441427,0.419355,6
0.421053,0.675676,0.457831,0.5,0.751746,0.225806,5
0.350877,0.337838,0.566265,0.381818,0.650892,0.177419,6
0.368421,0.337838,0.578313,0.418182,0.852599,0.16129,6
0.421053,0.513514,0.289157,0.190909,0.301784,0.612903,7
0.421053,0.513514,0.289157,0.190909,0.301784,0.612903,7
0.421053,0.513514,0.289157,0.190909,0.301784,0.612903,7
0.350877,0.189189,0.409639,0.563636,0.379364,0.322581,5
0.45614,0.932432,0.590361,0.090909,0.464701,0.274194,5
0.298246,0.337838,0.518072,0.254545,0.767261,0.241935,6
0.666667,0.418919,0.518072,0.436364,0.402638,0.516129,5
0.491228,0.351351,0.506024,0.472727,0.813809,0.16129,5
0.245614,0.472973,0.409639,0.172727,0.519007,0.435484,7
0.350877,0.405405,0.421687,0.536364,0.782777,0.177419,6
0.157895,0.5,0.361446,0.290909,0.39488,0.451613,7
0.210526,0.459459,0.409639,0.209091,0.495733,0.33871,4
0.491228,0.216216,0.337349,0.309091,0.565555,0.306452,6
0.491228,0.216216,0.325301,0.309091,0.550039,0.290323,5
0.508772,0.189189,0.325301,0.290909,0.565555,0.290323,5
0.368421,0.783784,0.385542,0.445455,0.976726,0.241935,6
0.45614,0.378378,0.457831,0.427273,0.821567,0.241935,5
0.192982,0.459459,0.156627,0.181818,0.3173,0.5,6
0.403509,0.689189,0.361446,0.545455,0.860357,0.241935,5
0.403509,0.689189,0.361446,0.545455,0.860357,0.241935,5
0.403509,0.648649,0.39759,0.545455,0.868115,0.225806,5
0.561404,0.945946,0.39759,0.245455,0.844841,0.274194,5
0.45614,0.297297,0.253012,0.154545,0.177657,0.951613,7
0.526316,0.243243,0.39759,0.163636,0.43367,0.33871,4
0.438596,0.378378,0.349398,0.254545,0.35609,0.403226,6
0.298246,0.351351,0.337349,0.145455,0.255237,0.741935,6
0.333333,0.621622,0.277108,0.1,0.456943,0.467742,5
0.403509,0.283784,0.385542,0.436364,0.542281,0.322581,5
0.175439,0.608108,0.445783,0.5,0.557797,0.516129,6
0.210526,0.594595,0.493976,0.381818,0.88751,0.322581,6
0.684211,0.283784,0.421687,0.1,0.491854,0.193548,5
0.298246,0.324324,0.445783,0.445455,0.844841,0.241935,5
0.333333,0.581081,0.313253,0.263636,0.348332,0.693548,6
0.333333,0.581081,0.313253,0.263636,0.348332,0.693548,6
0.403509,0.527027,0.373494,0.5,0.592708,0.322581,5
0.54386,0.351351,0.349398,0.336364,0.476338,0.451613,6
0.22807,0.364865,0.349398,0.354545,0.480217,0.403226,7
0.596491,0.418919,0.46988,0.181818,0.759503,0.193548,6
0.333333,0.554054,0.39759,0.290909,1,0.177419,5
0.22807,0.364865,0.349398,0.354545,0.480217,0.403226,7
0.368421,0.675676,0.39759,0.3,0.511249,0.354839,7
0.368421,0.594595,0.53012,0.545455,0.755625,0.145161,5
0.385965,0.594595,0.445783,0.118182,0.577192,0.387097,5
0.403509,0.459459,0.277108,0.190909,0.35609,0.596774,6
0.438596,0.418919,0.13253,0.245455,0.251358,0.709677,8
0.385965,0.540541,0.228916,0.190909,0.332816,0.467742,7
0.54386,0.283784,0.385542,0.3,0.398759,0.354839,5
0.280702,0.418919,0.349398,0.354545,0.344453,0.596774,7
0.22807,0.459459,0.578313,0.154545,0.643134,0.225806,5
0.140351,0.418919,0.409639,0.363636,0.577192,0.403226,5
0.263158,0.445946,0.39759,0.209091,0.763382,0.387097,6
0.298246,0.648649,0.421687,0.690909,0.732351,0.241935,6
0.350877,0.608108,0.156627,0.109091,0.487975,0.5,7
0.298246,0.405405,0.518072,0.345455,0.844841,0.177419,6
0.526316,0.337838,0.373494,0.236364,0.775019,0.193548,5
0.298246,0.405405,0.349398,0.118182,0.596587,0.258065,6
0.298246,0.405405,0.518072,0.345455,0.844841,0.177419,6
0.526316,0.337838,0.373494,0.236364,0.775019,0.193548,5
0.22807,0.418919,0.144578,0.345455,0.391001,0.451613,7
0.298246,0.405405,0.349398,0.118182,0.596587,0.258065,6
0.54386,0.540541,0.156627,0.027273,0.340574,0.741935,3
0.210526,0.405405,0.26506,0.172727,0.313421,0.483871,6
0.210526,0.5,0.253012,0.218182,0.472459,0.354839,6
0.315789,0.337838,0.301205,0.327273,0.821567,0.225806,5
0.526316,0.364865,0.385542,0.2,0.639255,0.322581,5
0.22807,0.459459,0.289157,0.263636,0.635376,0.403226,6
0.368421,0.540541,0.180723,0.490909,0.441427,0.564516,6
0.175439,0.513514,0.481928,0.381818,0.674166,0.290323,6
0.385965,0.567568,0.192771,0.445455,0.441427,0.548387,6
0.368421,0.540541,0.180723,0.490909,0.441427,0.564516,6
0.210526,0.675676,0.325301,0.690909,0.720714,0.354839,6
0.210526,0.567568,0.349398,0.736364,0.899147,0.225806,6
0.22807,0.459459,0.289157,0.263636,0.635376,0.403226,6
0.350877,0.594595,0.277108,0.272727,0.27851,0.677419,7
0.298246,0.378378,0.566265,0.390909,0.80993,0.241935,5
0.245614,0.5,0.506024,0.6,0.949573,0.209677,6
0.105263,0.540541,0.506024,0.481818,0.472459,0.290323,7
0.087719,0.540541,0.457831,0.472727,0.472459,0.290323,7
0.175439,0.513514,0.481928,0.381818,0.674166,0.290323,6
0.210526,0.513514,0.493976,0.363636,0.678045,0.290323,6
0.280702,0.662162,0.578313,0.481818,1,0.112903,5
0.631579,0.054054,0.361446,0.327273,0.883631,0.354839,6
0.385965,0.378378,0.39759,0.309091,0.615981,0.241935,6
0.333333,0.567568,0.493976,0.3,0.379364,0.483871,6
0.736842,0.851351,0.831325,0.718182,0.906905,0.193548,5
0.210526,0.486486,0.228916,0.045455,0.359969,0.467742,6
0.052632,0.459459,0.409639,0.354545,0.705198,0.209677,7
0.052632,0.459459,0.409639,0.354545,0.705198,0.209677,7
0.070175,0.418919,0.433735,0.245455,0.550039,0.290323,7
0.333333,0.405405,0.361446,0.427273,0.988363,0.225806,5
0.333333,0.608108,0.313253,0.236364,0.767261,0.387097,9
0.105263,0.608108,0.361446,0.145455,0.391001,0.483871,6
0.263158,0.256757,0.518072,0.409091,0.895268,0.16129,5
0.245614,0.5,0.53012,0.518182,0.937936,0.241935,7
0.157895,0.594595,0.53012,0.372727,1,0.129032,8
0.552632,0,0.39759,0.045455,0.328937,0.516129,4
0.368421,0.297297,0.566265,0.381818,0.778898,0.209677,6
0.245614,0.5,0.53012,0.518182,0.937936,0.241935,7
0.157895,0.594595,0.53012,0.372727,1,0.129032,8
0.263158,0.256757,0.518072,0.409091,0.895268,0.16129,5
0.385965,0.364865,0.361446,0.263636,0.856478,0.209677,6
0.45614,0.378378,0.373494,0.263636,0.856478,0.193548,6
0.45614,0.378378,0.373494,0.263636,0.856478,0.193548,6
0.45614,0.216216,0.337349,0.218182,0.604344,0.322581,7
0.385965,0.364865,0.361446,0.263636,0.856478,0.209677,6
0.45614,0.378378,0.373494,0.263636,0.856478,0.193548,6
0.280702,0.405405,0.289157,0.236364,0.398759,0.467742,7
0.666667,0.108108,0.445783,0.290909,0.569434,0.322581,5
0.280702,0.405405,0.289157,0.236364,0.398759,0.467742,7
0.421053,0.364865,0.481928,0.327273,0.484096,0.209677,5
0.403509,0.351351,0.493976,0.318182,0.709077,0.16129,5
0.596491,0.310811,0.542169,0.363636,0.775019,0.193548,6
0.280702,0.445946,0.445783,0.409091,0.868115,0.258065,6
0.175439,0.324324,0.385542,0.254545,0.569434,0.225806,6
0.175439,0.418919,0.325301,0.109091,0.290147,0.5,8
0.333333,0.783784,0.325301,0.381818,0.821567,0.145161,6
0.350877,0.662162,0.46988,0.536364,0.635376,0.209677,5
0.54386,0.472973,0.421687,0.5,0.825446,0.209677,5
0.22807,0.418919,0.361446,0.4,0.840962,0.290323,7
0.421053,0.459459,0.277108,0.2,0.615981,0.290323,6
0.333333,0.783784,0.325301,0.381818,0.821567,0.145161,6
0.403509,0.351351,0.445783,0.5,0.806051,0.258065,5
0.368421,0.351351,0.445783,0.481818,0.802172,0.258065,6
0.54386,0.22973,0.445783,0.572727,0.813809,0.16129,6
0.385965,0.351351,0.445783,0.5,0.825446,0.241935,6
0.350877,0.662162,0.46988,0.536364,0.635376,0.209677,5
0.578947,0.067568,0.650602,0.136364,0.472459,0.193548,6
0.473684,0.378378,0.554217,0.063636,0.538402,0.177419,7
0.315789,0.432432,0.433735,0.381818,1,0.241935,6
0.473684,0.324324,0.759036,0.381818,0.833204,0.403226,6
0.385965,0.22973,0.373494,0.2,0.526765,0.16129,5
0.175439,0.567568,0.325301,0.045455,0.526765,0.596774,5
0.842105,0.297297,0.301205,0.227273,0.747867,0.177419,5
0.385965,0.22973,0.373494,0.2,0.526765,0.16129,5
0.842105,0.297297,0.301205,0.227273,0.747867,0.177419,5
0.491228,0.391892,0.144578,0.2,0.197052,0.709677,9
0.175439,0.283784,0.53012,0.290909,0.569434,0.225806,5
0.192982,0.310811,0.457831,0.309091,0.573313,0.258065,6
0.175439,0.567568,0.325301,0.045455,0.526765,0.596774,5
0.22807,0.5,0.39759,0.309091,0.674166,0.290323,6
0.298246,0.513514,0.445783,0.2,0.65865,0.354839,6
0.280702,0.486486,0.26506,0.227273,0.266874,0.725806,9
0.140351,0.486486,0.421687,0.163636,0.681924,0.467742,7
0.140351,0.486486,0.409639,0.172727,0.418154,0.483871,7
0.219298,0.418919,0.614458,0.290909,0.712956,0.403226,6
0.157895,0.540541,0.337349,0.290909,0.495733,0.564516,4
0.385965,0.459459,0.421687,0.290909,0.305663,0.774194,8
0.298246,0.459459,0.313253,0.227273,0.259116,0.677419,6
0.219298,0.418919,0.614458,0.290909,0.712956,0.403226,6
0.596491,0.459459,0.373494,0.290909,0.344453,0.774194,8
0.298246,0.486486,0.301205,0.254545,0.290147,0.629032,8
0.298246,0.486486,0.301205,0.254545,0.290147,0.629032,8
0.298246,0.486486,0.301205,0.254545,0.290147,0.629032,8
0.45614,0.472973,0.301205,0.090909,0.410396,0.645161,7
0.438596,0.472973,0.325301,0.090909,0.410396,0.645161,7
0.263158,0.432432,0.421687,0.3,0.980605,0.129032,7
0.263158,0.432432,0.421687,0.3,0.980605,0.129032,7
0.192982,0.472973,0.325301,0.281818,0.46858,0.451613,7
0.22807,0.391892,0.301205,0.245455,0.35609,0.483871,8
0.22807,0.391892,0.301205,0.245455,0.35609,0.483871,8
0.245614,0.5,0.313253,0.545455,0.879752,0.209677,5
0.45614,0.364865,0.204819,0.136364,0.387122,0.451613,5
0.263158,0.432432,0.421687,0.3,0.980605,0.129032,7
0.210526,0.324324,0.253012,0.254545,0.294026,0.564516,6
0.192982,0.472973,0.325301,0.281818,0.46858,0.451613,7
0.526316,0.662162,0.39759,0.509091,0.88751,0.225806,5
0.175439,0.486486,0.325301,0.345455,0.487975,0.241935,7
0.45614,0.783784,0.361446,0.354545,0.829325,0.096774,5
0.175439,0.486486,0.325301,0.345455,0.487975,0.241935,7
